type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
510,0.02500498667359352,-0.22368618845939636,0.07163643091917038,0.18325603008270264,0.010478855110704899,-0.16047897934913635,-0.12060757726430893,0.1756388545036316,-0.08954368531703949,-0.17771102488040924,-0.03417837247252464,0.21410460770130157,0.10554488003253937,-0.2583998739719391,0.00240816711448133,-0.17640186846256256,-0.16734762489795685,0.47970902919769287,0.10611914843320847,0.22948986291885376,-0.18535611033439636,-0.016277261078357697,-0.00039627542719244957,-0.00979138258844614,0.08410787582397461,0.026224395260214806,-0.06748901307582855,0.019198494032025337,0.029320985078811646,0.1887243688106537,-0.25801125168800354,-0.25927528738975525,0.06803897023200989,-0.39091071486473083,-0.3302875757217407,0.032107770442962646,-0.06844495236873627,0.1991894394159317,-0.021916670724749565,0.19874140620231628,0.12562674283981323,0.08742374181747437,-0.03259055316448212,0.04688151553273201,0.2491684854030609,-0.11073547601699829,0.06130870431661606,0.008862924762070179,0.10613349825143814,-0.20395053923130035,0.2590382993221283,0.22766630351543427,0.13093918561935425,-0.04833776876330376,-0.14301131665706635,0.0012892294907942414,0.23015566170215607,-0.22555525600910187,-0.12383119761943817,0.16991330683231354,0.06518270820379257,0.06163538992404938,-0.13017989695072174,0.15946291387081146
511,-0.0034373896196484566,-0.22439174354076385,0.07421721518039703,0.1863878220319748,-0.012064959853887558,-0.18883618712425232,-0.12108571827411652,0.1602245271205902,-0.06688661128282547,-0.16868048906326294,-0.05398793891072273,0.22256122529506683,0.14050531387329102,-0.26809486746788025,-0.014494203962385654,-0.17044410109519958,-0.20009955763816833,0.49517497420310974,0.11852090805768967,0.2646063268184662,-0.210428848862648,-0.008961562067270279,0.0056517114862799644,-0.009586206637322903,0.08165602385997772,0.03782946988940239,-0.08375956863164902,0.009943807497620583,0.03405626490712166,0.20286637544631958,-0.22471418976783752,-0.274478942155838,0.06596057862043381,-0.4035603404045105,-0.3436962962150574,0.021334733814001083,-0.0552884079515934,0.2072891741991043,-0.030735379084944725,0.2059653103351593,0.13834545016288757,0.0871925801038742,-0.03466755524277687,0.04613739997148514,0.254580020904541,-0.12481111288070679,0.05156155303120613,0.023562384769320488,0.11762196570634842,-0.21301987767219543,0.28106173872947693,0.2553292512893677,0.16712385416030884,-0.0772874653339386,-0.14140741527080536,0.02637803554534912,0.21314842998981476,-0.27125445008277893,-0.14534743130207062,0.17433251440525055,0.03691951557993889,0.08872604370117188,-0.09031885862350464,0.1725723147392273
512,-0.002335877390578389,-0.22646674513816833,0.0660705491900444,0.16501225531101227,-0.0051054577343165874,-0.1606259047985077,-0.1067148819565773,0.1682574450969696,-0.06447013467550278,-0.15698182582855225,-0.01942112296819687,0.1929025650024414,0.12625057995319366,-0.25172775983810425,-0.010634198784828186,-0.17337249219417572,-0.17885790765285492,0.4784902334213257,0.11429590731859207,0.24901053309440613,-0.18514283001422882,-0.012645084410905838,0.021413380280137062,-0.002973166760057211,0.07217992097139359,0.03276824578642845,-0.07404133677482605,-0.0005109580815769732,0.028310686349868774,0.18301944434642792,-0.22027795016765594,-0.22823306918144226,0.05901101604104042,-0.3625570833683014,-0.3382011651992798,0.022051433101296425,-0.05062862113118172,0.18766742944717407,-0.03931083902716637,0.19465716183185577,0.12496815621852875,0.09022381901741028,-0.02903866022825241,0.03977765887975693,0.23960112035274506,-0.12459371984004974,0.04049081727862358,0.009211219847202301,0.10154220461845398,-0.20163685083389282,0.2534013092517853,0.22972747683525085,0.15821662545204163,-0.06386125087738037,-0.13751326501369476,-0.0008867966243997216,0.21090562641620636,-0.26152244210243225,-0.14080418646335602,0.17033925652503967,0.05844511091709137,0.07434073090553284,-0.11184506863355637,0.15236154198646545
513,-0.005190744064748287,-0.27316585183143616,0.10336567461490631,0.1568097472190857,0.03026747517287731,-0.15904942154884338,-0.12933984398841858,0.1512126326560974,-0.03982342407107353,-0.15496085584163666,-0.035869576036930084,0.15577912330627441,0.16413454711437225,-0.20898352563381195,0.0033835642971098423,-0.17135146260261536,-0.18521536886692047,0.4029042720794678,0.12083171308040619,0.2136266976594925,-0.17155016958713531,-0.03421131893992424,0.0011654958361759782,-0.022700902074575424,0.05790822207927704,0.04874853044748306,-0.10295258462429047,-0.016420237720012665,0.012606463395059109,0.1320146769285202,-0.16973163187503815,-0.22989244759082794,0.04168497771024704,-0.36514654755592346,-0.3380481004714966,-0.048458412289619446,-0.02732756920158863,0.17188026010990143,-0.023239409551024437,0.16304226219654083,0.12980888783931732,0.06089364364743233,-0.03276567533612251,0.07582387328147888,0.23036153614521027,-0.16312548518180847,0.019804494455456734,0.00829270388931036,0.05747288838028908,-0.16216790676116943,0.23868082463741302,0.23205575346946716,0.15668824315071106,-0.016827702522277832,-0.0892782211303711,-0.04068149998784065,0.23929518461227417,-0.25046250224113464,-0.15563060343265533,0.17099475860595703,0.09902527183294296,0.12013467401266098,-0.11252672225236893,0.1476687788963318
514,-0.003560809651389718,-0.23561927676200867,0.0752691850066185,0.18217454850673676,0.0067675248719751835,-0.1421336531639099,-0.1111225038766861,0.17006689310073853,-0.03312887251377106,-0.1423114687204361,-0.044086188077926636,0.17809323966503143,0.14820444583892822,-0.20989923179149628,-0.019795820116996765,-0.15598103404045105,-0.17159581184387207,0.4435473680496216,0.10839255899190903,0.23268850147724152,-0.18203438818454742,-0.02457292191684246,0.007111593149602413,-0.016075612977147102,0.07189125567674637,0.024621499702334404,-0.06381998211145401,0.029142949730157852,0.03693010285496712,0.1476091891527176,-0.1732693314552307,-0.23259641230106354,0.07075884193181992,-0.3791521489620209,-0.3152916133403778,-0.0189511701464653,-0.03272370621562004,0.18530605733394623,-0.03872107341885567,0.16919060051441193,0.10466998815536499,0.09100741147994995,-0.04489288479089737,0.04115927964448929,0.21330775320529938,-0.14170721173286438,0.03865277022123337,0.0059188855811953545,0.08983810245990753,-0.19339320063591003,0.23131051659584045,0.21522270143032074,0.1485835164785385,-0.04560146853327751,-0.12158049643039703,-0.017446432262659073,0.23809240758419037,-0.24519822001457214,-0.13151614367961884,0.14399020373821259,0.07777746021747589,0.08465489000082016,-0.11209030449390411,0.1453852653503418
515,-0.012895841151475906,-0.22804346680641174,0.0729156956076622,0.18637840449810028,-0.006954413838684559,-0.17043428122997284,-0.10730083286762238,0.15634283423423767,-0.05709695816040039,-0.1629469245672226,-0.027655357494950294,0.20016835629940033,0.13806495070457458,-0.2518588900566101,-0.022030219435691833,-0.16841739416122437,-0.18149767816066742,0.474297434091568,0.1285790055990219,0.2581218481063843,-0.1941375881433487,-0.017132798209786415,0.0004974381881766021,-0.011169793084263802,0.07914233952760696,0.03400610759854317,-0.05866473913192749,0.03259185701608658,0.02852463163435459,0.19090749323368073,-0.2024720460176468,-0.25572723150253296,0.07441481947898865,-0.3868158459663391,-0.31644877791404724,0.017154119908809662,-0.04268447682261467,0.20449797809123993,-0.035494979470968246,0.18845711648464203,0.11883149296045303,0.095514215528965,-0.03460646793246269,0.03580784797668457,0.2355373352766037,-0.13102923333644867,0.05780363827943802,0.010716235265135765,0.10465151816606522,-0.19662503898143768,0.23542606830596924,0.2251223921775818,0.16570031642913818,-0.0558888204395771,-0.13677731156349182,0.0239010751247406,0.20343080163002014,-0.24461130797863007,-0.1388176679611206,0.1616128832101822,0.045439351350069046,0.08814214169979095,-0.10818897187709808,0.15599432587623596
516,0.008742769248783588,-0.25233158469200134,0.07844451814889908,0.1926024705171585,0.016250206157565117,-0.15679894387722015,-0.12480567395687103,0.1655229926109314,-0.04577713459730148,-0.15684980154037476,-0.0629744902253151,0.17982611060142517,0.14255809783935547,-0.2023400068283081,-0.022440459579229355,-0.15138691663742065,-0.17609702050685883,0.44387730956077576,0.12831182777881622,0.22310775518417358,-0.17506031692028046,-0.036404356360435486,0.002435476751998067,-0.018125249072909355,0.061347946524620056,0.037701863795518875,-0.08359214663505554,0.024376964196562767,0.048064619302749634,0.15488940477371216,-0.19136184453964233,-0.24412086606025696,0.07591620832681656,-0.3832269012928009,-0.3435699939727783,-0.026007186621427536,-0.0473676398396492,0.18849879503250122,-0.02259463258087635,0.16981010138988495,0.1187996119260788,0.08209004253149033,-0.0367264449596405,0.047234274446964264,0.2285839021205902,-0.1434558480978012,0.021418193355202675,0.008821511641144753,0.0827070102095604,-0.18218813836574554,0.2341044396162033,0.2422797679901123,0.15970370173454285,-0.03201281651854515,-0.11738066375255585,-0.018552420660853386,0.2403661459684372,-0.2330634891986847,-0.12945619225502014,0.16156138479709625,0.07644237577915192,0.0860612615942955,-0.1170491874217987,0.16587141156196594
517,-0.006525509059429169,-0.2557498514652252,0.08517762273550034,0.17770154774188995,0.019770344719290733,-0.1614769548177719,-0.12901365756988525,0.16981734335422516,-0.04384143650531769,-0.1668855845928192,-0.03786655515432358,0.18025904893875122,0.15982092916965485,-0.2383430004119873,-0.000223434079089202,-0.1874736249446869,-0.19126386940479279,0.45491644740104675,0.11654713749885559,0.24130618572235107,-0.18594563007354736,-0.02815522626042366,0.012976325117051601,-0.010544652119278908,0.05649964511394501,0.041337236762046814,-0.09399812668561935,-0.0035031051374971867,0.02893410436809063,0.17876692116260529,-0.19769176840782166,-0.2505871653556824,0.05778396129608154,-0.39128169417381287,-0.34892114996910095,-0.010407704859972,-0.04103159159421921,0.19540804624557495,-0.03159356862306595,0.18671537935733795,0.12764228880405426,0.07037881761789322,-0.041974518448114395,0.05796990171074867,0.2508102357387543,-0.1540149301290512,0.04115033149719238,0.022806106135249138,0.08671347051858902,-0.18000514805316925,0.2483063042163849,0.2421421855688095,0.1597718596458435,-0.04204456880688667,-0.11356823146343231,-0.01105339452624321,0.22075995802879333,-0.24270351231098175,-0.1427014321088791,0.18573802709579468,0.07539652287960052,0.09643123298883438,-0.11566127091646194,0.15867629647254944
518,0.017196115106344223,-0.2265869826078415,0.07780329138040543,0.18586711585521698,0.02507622167468071,-0.1921820193529129,-0.13393469154834747,0.13966988027095795,-0.06650187075138092,-0.16888634860515594,-0.0388764925301075,0.18869051337242126,0.14354081451892853,-0.25284796953201294,0.006470920983701944,-0.18780092895030975,-0.19054487347602844,0.4690299928188324,0.10326214879751205,0.22956883907318115,-0.20241810381412506,-0.02725374884903431,0.02248534932732582,-0.002685817424207926,0.07660302519798279,0.06066383421421051,-0.09918268769979477,-0.016579827293753624,0.0033125546760857105,0.19720490276813507,-0.22615361213684082,-0.26110348105430603,0.0677591934800148,-0.37242817878723145,-0.36709722876548767,0.016783982515335083,-0.04797522351145744,0.17774458229541779,-0.029890846461057663,0.19486261904239655,0.1394156664609909,0.07089370489120483,-0.022480640560388565,0.06526206433773041,0.2632330060005188,-0.14053046703338623,0.04124137759208679,0.02355041168630123,0.09085627645254135,-0.1938989758491516,0.26725462079048157,0.23992200195789337,0.16747602820396423,-0.05283544585108757,-0.10393013060092926,0.002151290886104107,0.20511703193187714,-0.2314252406358719,-0.13831034302711487,0.19779174029827118,0.06702560931444168,0.10626582056283951,-0.10459088534116745,0.15546756982803345
519,0.0036388107109814882,-0.23647476732730865,0.08384383469820023,0.19453224539756775,-0.009092719294130802,-0.2017063945531845,-0.1333669126033783,0.17069771885871887,-0.052991047501564026,-0.17984133958816528,-0.055204953998327255,0.2255564033985138,0.1397329419851303,-0.25812360644340515,-0.023244090378284454,-0.16922317445278168,-0.20801129937171936,0.47823405265808105,0.12418757379055023,0.2683073580265045,-0.21749211847782135,-0.02378787286579609,0.00217150105163455,-0.01897244341671467,0.09464982151985168,0.03570518642663956,-0.07386396825313568,0.02215486578643322,0.035968709737062454,0.1939200460910797,-0.23100754618644714,-0.2863912284374237,0.09324768930673599,-0.419325053691864,-0.3581373691558838,0.0015846973983570933,-0.05957842618227005,0.2183542251586914,-0.033000338822603226,0.2098739594221115,0.14074161648750305,0.09009987115859985,-0.03017360530793667,0.05969906225800514,0.26780104637145996,-0.13225485384464264,0.052948229014873505,0.019126247614622116,0.1093066856265068,-0.2248774617910385,0.29477858543395996,0.2476603388786316,0.16750997304916382,-0.07257629185914993,-0.1396118849515915,0.04203267768025398,0.24057434499263763,-0.2699664533138275,-0.16162890195846558,0.17160026729106903,0.03110479936003685,0.10426083952188492,-0.09158457815647125,0.1828201711177826
520,-0.005991281475871801,-0.23647142946720123,0.06988046318292618,0.19661594927310944,-0.0030362673569470644,-0.16618657112121582,-0.11314922571182251,0.1813041716814041,-0.07266272604465485,-0.16956697404384613,-0.037835992872714996,0.21683979034423828,0.12776950001716614,-0.24844491481781006,-0.02199080027639866,-0.17102542519569397,-0.18210746347904205,0.49233001470565796,0.12609130144119263,0.2496740221977234,-0.19645118713378906,-0.009934382513165474,-0.002771990606561303,-0.017810219898819923,0.07759445905685425,0.02615547738969326,-0.06390678882598877,0.02866830676794052,0.04398775473237038,0.18764778971672058,-0.2321949154138565,-0.25201940536499023,0.07086556404829025,-0.40034130215644836,-0.3270959258079529,0.028145700693130493,-0.0482080914080143,0.20459087193012238,-0.045112885534763336,0.1947815865278244,0.11607648432254791,0.08803179115056992,-0.046084996312856674,0.04550573229789734,0.2367970198392868,-0.13373075425624847,0.05808858200907707,0.01137889176607132,0.11705870181322098,-0.2014327198266983,0.2568362355232239,0.21862180531024933,0.15286219120025635,-0.05024511367082596,-0.1525418609380722,-0.0014590941136702895,0.2241290956735611,-0.2553362250328064,-0.1524270474910736,0.1587142050266266,0.0515839084982872,0.06337089091539383,-0.11477939784526825,0.15324166417121887
521,0.0036282185465097427,-0.22713235020637512,0.07219833135604858,0.17846736311912537,-0.01255811844021082,-0.1812780350446701,-0.11803605407476425,0.18027673661708832,-0.06445670127868652,-0.17434793710708618,-0.032986003905534744,0.22361984848976135,0.15165819227695465,-0.2852211594581604,-0.012417560443282127,-0.17855466902256012,-0.1953096240758896,0.49336808919906616,0.12465455383062363,0.2718401849269867,-0.2259162962436676,-0.01685909740626812,0.01577378623187542,-0.02145250327885151,0.09894527494907379,0.038788530975580215,-0.08051645755767822,-0.010449724271893501,0.03856435418128967,0.21672996878623962,-0.23406964540481567,-0.29432591795921326,0.08465149253606796,-0.4091217815876007,-0.34996047616004944,0.03031017817556858,-0.05006634071469307,0.20867334306240082,-0.04128837585449219,0.20906223356723785,0.15029259026050568,0.09495002776384354,-0.017815738916397095,0.06556496024131775,0.26666781306266785,-0.13570015132427216,0.05719578266143799,0.015395652502775192,0.12183330953121185,-0.2153666615486145,0.28727036714553833,0.25795555114746094,0.17055049538612366,-0.07087232172489166,-0.15018117427825928,0.019006457179784775,0.2308671623468399,-0.2750379145145416,-0.15699082612991333,0.20262199640274048,0.04399612918496132,0.09001345187425613,-0.0927780270576477,0.1761372685432434
522,0.0015142069896683097,-0.23367948830127716,0.07699428498744965,0.19305498898029327,-0.02897896058857441,-0.18708787858486176,-0.11870315670967102,0.1797565221786499,-0.06696378439664841,-0.16479599475860596,-0.03332560509443283,0.21359685063362122,0.13991910219192505,-0.2670581340789795,-0.017438622191548347,-0.16876764595508575,-0.19908152520656586,0.48104214668273926,0.11350291222333908,0.25703078508377075,-0.1994953751564026,-0.0016584392869845033,0.01971414126455784,-0.02300681732594967,0.09047448635101318,0.04038018360733986,-0.07329840958118439,0.03255600109696388,0.04699988663196564,0.2119768261909485,-0.24826423823833466,-0.27956971526145935,0.08069326728582382,-0.416206955909729,-0.33915576338768005,0.010846583172678947,-0.05754556879401207,0.2249518781900406,-0.04096679762005806,0.21268799901008606,0.13142213225364685,0.09284624457359314,-0.041861746460199356,0.051920946687459946,0.25440260767936707,-0.12557467818260193,0.0628398060798645,0.02237122133374214,0.12350912392139435,-0.22809165716171265,0.2859208583831787,0.2246171236038208,0.14240004122257233,-0.06581556051969528,-0.14330166578292847,0.03502286225557327,0.23539522290229797,-0.25589311122894287,-0.14175847172737122,0.16959382593631744,0.043493397533893585,0.09123383462429047,-0.09773615747690201,0.1684892773628235
523,-0.004817388020455837,-0.22908547520637512,0.08082764595746994,0.18364733457565308,0.012933249585330486,-0.16157980263233185,-0.11882449686527252,0.16892649233341217,-0.06299326568841934,-0.16714559495449066,-0.015839362516999245,0.21396739780902863,0.1369381994009018,-0.23112677037715912,-0.016699321568012238,-0.16433085501194,-0.18056459724903107,0.46541905403137207,0.12787632644176483,0.24278077483177185,-0.20424236357212067,-0.018962590023875237,0.00035475019831210375,-0.03344367444515228,0.066387839615345,0.023512082174420357,-0.04978937283158302,0.02505352534353733,0.030545899644494057,0.1882188767194748,-0.21319010853767395,-0.24952879548072815,0.08705857396125793,-0.37282097339630127,-0.33494895696640015,0.0152179766446352,-0.035126831382513046,0.20199114084243774,-0.040964774787425995,0.1772843301296234,0.11653632670640945,0.08094727247953415,-0.009454204700887203,0.03552049398422241,0.2159980833530426,-0.14184996485710144,0.04849250242114067,0.02372901514172554,0.09083499014377594,-0.18580958247184753,0.2262675166130066,0.2326081544160843,0.16354650259017944,-0.03753073886036873,-0.13815127313137054,-0.012547840364277363,0.20983180403709412,-0.23217426240444183,-0.14426665008068085,0.16979917883872986,0.0511382520198822,0.07323329150676727,-0.11305076628923416,0.16934366524219513
524,0.006520294118672609,-0.22134891152381897,0.07179252803325653,0.18418648838996887,0.018900642171502113,-0.17991919815540314,-0.129469633102417,0.15964962542057037,-0.06293130666017532,-0.16582079231739044,-0.04504040256142616,0.205741748213768,0.1323292851448059,-0.2453252524137497,-0.009206547401845455,-0.16952525079250336,-0.18358245491981506,0.4756942093372345,0.12607447803020477,0.2328384667634964,-0.20333537459373474,-0.02014908380806446,0.015868347138166428,-0.019082482904195786,0.08678581565618515,0.02616562321782112,-0.08016633987426758,0.0035005558747798204,0.03211851790547371,0.18912914395332336,-0.2230188250541687,-0.27455657720565796,0.07996391505002975,-0.38397639989852905,-0.3486294746398926,0.014886109158396721,-0.04891359806060791,0.18722204864025116,-0.025358740240335464,0.19676150381565094,0.13825544714927673,0.08905752748250961,-0.017669660970568657,0.055167391896247864,0.24384824931621552,-0.12438946217298508,0.04620669037103653,0.009533231146633625,0.10294000059366226,-0.20270296931266785,0.2607497274875641,0.2406640201807022,0.16715064644813538,-0.05816825479269028,-0.13190242648124695,0.00866029318422079,0.22929805517196655,-0.23870781064033508,-0.1322256475687027,0.18489444255828857,0.04925061762332916,0.08721961826086044,-0.11850535869598389,0.15503105521202087
525,-0.0007034495356492698,-0.2240510731935501,0.0719446912407875,0.19170218706130981,-0.005584892351180315,-0.1887894570827484,-0.13119743764400482,0.16846564412117004,-0.04431277513504028,-0.1587814837694168,-0.044058866798877716,0.19504673779010773,0.128198504447937,-0.23298846185207367,-0.01862296275794506,-0.1758207231760025,-0.1897389143705368,0.4660117030143738,0.10446685552597046,0.23264633119106293,-0.20799243450164795,-0.018983853980898857,0.033025745302438736,-0.02764437161386013,0.0855211466550827,0.043077047914266586,-0.0879860371351242,0.011868930421769619,0.03493078052997589,0.19664104282855988,-0.20372313261032104,-0.2689497768878937,0.09603604674339294,-0.39011305570602417,-0.3396293818950653,0.005617817398160696,-0.04598093777894974,0.20241351425647736,-0.043592631816864014,0.1831563264131546,0.13183675706386566,0.09642001986503601,-0.030271628871560097,0.06085972115397453,0.23743651807308197,-0.13222837448120117,0.044180337339639664,0.019668838009238243,0.11394768208265305,-0.21584457159042358,0.25209155678749084,0.22684112191200256,0.17136619985103607,-0.051027826964855194,-0.12895293533802032,0.026188593357801437,0.2134702056646347,-0.24958279728889465,-0.1388554871082306,0.17049765586853027,0.051652874797582626,0.08379658311605453,-0.09966136515140533,0.15683960914611816
526,-0.2657848298549652,-0.82541823387146,0.14743904769420624,0.7229676842689514,-0.3739223778247833,-0.25149232149124146,-0.6738264560699463,0.22550028562545776,0.4872981607913971,-0.282494455575943,-0.22822007536888123,0.3784947395324707,0.22397851943969727,0.12192162871360779,-0.20736826956272125,-0.17855338752269745,-0.2787775993347168,1.1041513681411743,0.8743403553962708,0.44450119137763977,-0.052797768265008926,-0.14542439579963684,0.1035711020231247,-0.2691517472267151,0.16862769424915314,-0.12216093391180038,0.002545586321502924,0.8118568062782288,0.17341507971286774,0.7023431658744812,-0.19173790514469147,-0.7161935567855835,0.27468180656433105,-0.8007689714431763,-0.5365254878997803,-0.704670786857605,0.2188289612531662,1.0099618434906006,-0.15595433115959167,-0.2430550456047058,0.19227251410484314,0.19896142184734344,-0.7568405866622925,-0.1606292575597763,-0.15004736185073853,-0.49713045358657837,0.16386763751506805,0.44919347763061523,0.0011041660327464342,-0.5190750956535339,-0.398526668548584,0.939889669418335,0.37639299035072327,0.23034772276878357,-0.22199711203575134,0.31185293197631836,0.21967853605747223,-0.06427513808012009,0.5111203193664551,-0.2923066020011902,0.37380990386009216,-0.1318279653787613,-0.1879139244556427,0.42916035652160645
527,-0.054632626473903656,-0.25506338477134705,0.2076081782579422,0.07355090975761414,-0.2533561587333679,-0.24769441783428192,-0.12493138760328293,0.012668123468756676,0.22161979973316193,0.04395739734172821,-0.4042811393737793,0.1416139155626297,0.18969987332820892,-0.004751943983137608,-0.023412026464939117,0.0411352701485157,-0.292777419090271,-0.1720743030309677,0.2615470290184021,0.1830732673406601,-0.1719510853290558,-0.06508881598711014,-0.1136273518204689,-0.17171303927898407,0.18953630328178406,0.05307618901133537,-0.14047379791736603,-0.031185194849967957,0.15322469174861908,0.008904701098799706,0.08869284391403198,-0.5352859497070312,0.1972392201423645,-0.5259206295013428,-0.06342769414186478,-0.407772421836853,-0.13710227608680725,0.31489649415016174,0.1541859656572342,0.08849463611841202,0.11361844092607498,-0.039509162306785583,-0.02952606789767742,0.28656497597694397,0.07237933576107025,0.03042631968855858,-0.031748924404382706,0.12139764428138733,-0.10371660441160202,-0.13028916716575623,0.32343223690986633,0.28969356417655945,-0.06113632395863533,-0.05258132517337799,0.10134931653738022,0.580322802066803,0.24167095124721527,-0.3228927254676819,-0.0990121066570282,0.10794111341238022,-0.19340531527996063,0.35287049412727356,0.2291381061077118,0.34578171372413635
528,0.0028163690585643053,-0.24965617060661316,0.07829143106937408,0.20429378747940063,0.018906015902757645,-0.19449998438358307,-0.13406698405742645,0.17472165822982788,-0.06471449136734009,-0.17750751972198486,-0.026478786021471024,0.20613427460193634,0.14579766988754272,-0.26355481147766113,-0.004522973205894232,-0.19645515084266663,-0.20308662950992584,0.5208514928817749,0.11318767070770264,0.2522505521774292,-0.21360456943511963,-0.022468583658337593,0.01852337457239628,-0.01112295500934124,0.07250449806451797,0.0628134235739708,-0.09965556114912033,-0.010511663742363453,0.004662743303924799,0.20988157391548157,-0.23108279705047607,-0.2750486135482788,0.08013788610696793,-0.40343916416168213,-0.3833986222743988,0.007181580178439617,-0.041167158633470535,0.19349654018878937,-0.03154323250055313,0.20360049605369568,0.13634029030799866,0.09006278961896896,-0.023699074983596802,0.06554537266492844,0.25789302587509155,-0.16045095026493073,0.04207409545779228,0.026170402765274048,0.1079055517911911,-0.20998162031173706,0.2643601596355438,0.25090405344963074,0.19428467750549316,-0.04971318691968918,-0.13226410746574402,-0.005165315233170986,0.21708446741104126,-0.2510654628276825,-0.15940681099891663,0.20022615790367126,0.07448981702327728,0.09525488317012787,-0.11393824964761734,0.17395104467868805
529,-0.03894135728478432,0.07275892049074173,0.19702747464179993,-0.145150825381279,-0.34642869234085083,-0.26476365327835083,-0.33002158999443054,0.022777920588850975,0.25578346848487854,0.11680182814598083,-0.17474272847175598,0.07886458188295364,0.22281724214553833,-0.056042253971099854,0.04676632583141327,-0.048541534692049026,-0.14741691946983337,-0.22503814101219177,0.08872989565134048,0.010566026903688908,-0.21875867247581482,-0.054211392998695374,0.16954727470874786,-0.21405911445617676,0.25138407945632935,0.11655671894550323,-0.28991222381591797,-0.25045692920684814,0.24242782592773438,0.2958359122276306,0.030581576749682426,-0.6631532311439514,0.09692858904600143,-0.1892252266407013,-0.17233723402023315,-0.32475200295448303,-0.1820669025182724,0.33060723543167114,0.07336318492889404,0.07551836967468262,0.3429045081138611,-0.11026520282030106,0.23078854382038116,0.4214228689670563,0.2163490206003189,0.03780017048120499,-0.059359319508075714,0.23463518917560577,-0.0865606889128685,-0.18223507702350616,0.5001692771911621,0.504212498664856,0.033831603825092316,-0.06728256493806839,0.1847957968711853,0.3917164206504822,0.35304710268974304,-0.21633218228816986,-0.11056914180517197,0.12652873992919922,-0.04957979917526245,0.20537357032299042,0.26749229431152344,0.46114134788513184
530,-0.0031618434004485607,-0.2131284773349762,0.052018631249666214,0.21235805749893188,0.017883306369185448,-0.1702689528465271,-0.11671428382396698,0.1568855494260788,-0.06208664923906326,-0.1621263325214386,-0.017780186608433723,0.2121570110321045,0.12922954559326172,-0.24554365873336792,-0.0330241434276104,-0.18154911696910858,-0.16276246309280396,0.5104402303695679,0.12114481627941132,0.2561292052268982,-0.20579375326633453,-0.0005536540411412716,0.004327252507209778,-0.020407764241099358,0.09367638826370239,0.030359821394085884,-0.05997782573103905,0.03167800232768059,0.035101138055324554,0.20406316220760345,-0.23052674531936646,-0.25245603919029236,0.08581264317035675,-0.3813103139400482,-0.337970495223999,0.04717732593417168,-0.04547582566738129,0.18215186893939972,-0.035097695887088776,0.19837155938148499,0.140594020485878,0.09987925738096237,-0.02126987650990486,0.0355791337788105,0.2304937094449997,-0.13227233290672302,0.0573064386844635,0.007058569695800543,0.12101543694734573,-0.20858843624591827,0.24092000722885132,0.23647019267082214,0.17444853484630585,-0.062250204384326935,-0.1443837434053421,-0.00949959084391594,0.2204832136631012,-0.23012888431549072,-0.13189712166786194,0.1568828672170639,0.05554000288248062,0.05601992458105087,-0.12515684962272644,0.14682134985923767
531,0.01269741915166378,-0.2186684012413025,0.06629335135221481,0.18153901398181915,-0.00043734864448197186,-0.18064656853675842,-0.12006998062133789,0.16819913685321808,-0.07250870764255524,-0.17710189521312714,-0.04298258200287819,0.21477459371089935,0.13495025038719177,-0.255803644657135,-0.02311340719461441,-0.1752900630235672,-0.18677501380443573,0.47052711248397827,0.11328384280204773,0.23831401765346527,-0.21624426543712616,-0.009932370856404305,0.018536072224378586,-0.02075795643031597,0.07913748174905777,0.05081206187605858,-0.08180451393127441,0.0072707366198301315,0.027984922751784325,0.1835201233625412,-0.22772017121315002,-0.2628832161426544,0.066461481153965,-0.3972959816455841,-0.35608142614364624,0.03270070254802704,-0.05047424137592316,0.18543274700641632,-0.04344387352466583,0.19920848309993744,0.13307902216911316,0.09432006627321243,-0.016769902780652046,0.06404460221529007,0.25959312915802,-0.13418367505073547,0.045923952013254166,0.018902629613876343,0.11578799039125443,-0.21227072179317474,0.28436562418937683,0.23538178205490112,0.1740417331457138,-0.07047875225543976,-0.1346977949142456,0.023206504061818123,0.21198143064975739,-0.2597116529941559,-0.16197849810123444,0.18363842368125916,0.04181639477610588,0.08913130313158035,-0.10946165770292282,0.14976033568382263
